"","year","month","day","carrier","origin","dest","late"
"18450",2013,10,3,"EV","EWR","ATL","late"
"18451",2013,6,12,"UA","EWR","BOS","early"
"18452",2013,4,16,"FL","LGA","ATL","early"
"18453",2013,9,25,"B6","JFK","HOU","early"
"18454",2013,8,4,"AA","LGA","MIA","early"
"18455",2013,4,1,"EV","EWR","BWI","late"
"18456",2013,2,7,"MQ","JFK","DCA","early"
"18457",2013,12,13,"B6","JFK","RDU","on time"
"18458",2013,1,25,"EV","JFK","IAD","late"
"18459",2013,7,11,"B6","JFK","DEN","late"
"18460",2013,10,30,"EV","LGA","GSO","early"
"18461",2013,7,4,"B6","JFK","LAS","early"
"18462",2013,4,27,"EV","EWR","IAD","early"
"18463",2013,7,8,"EV","EWR","CVG","late"
"18464",2013,10,29,"AA","LGA","ORD","on time"
"18465",2013,8,24,"MQ","LGA","BNA","early"
"18466",2013,1,22,"EV","EWR","MSP","late"
"18467",2013,7,18,"UA","EWR","LAX","late"
"18468",2013,7,30,"UA","EWR","IAH","early"
"18469",2013,12,27,"DL","LGA","TPA","on time"
"18470",2013,1,5,"AA","JFK","LAX","late"
"18471",2013,7,11,"UA","EWR","MCO","on time"
"18472",2013,2,9,"DL","LGA","DTW","early"
"18473",2013,4,26,"MQ","JFK","RDU","late"
"18474",2013,4,28,"B6","EWR","BOS","early"
"18475",2013,6,16,"B6","JFK","BUF","early"
"18476",2013,11,21,"B6","LGA","FLL","on time"
"18477",2013,5,30,"B6","JFK","TPA","early"
"18478",2013,9,12,"UA","EWR","LAX","late"
"18479",2013,7,8,"AA","JFK","MIA","early"
"18480",2013,9,11,"UA","EWR","AUS","early"
"18481",2013,1,28,"AA","LGA","DFW","on time"
"18482",2013,4,19,"B6","LGA","PBI","late"
"18483",2013,12,20,"MQ","LGA","CLT","late"
"18484",2013,6,3,"B6","JFK","BTV","early"
"18485",2013,10,28,"US","LGA","DCA","early"
"18486",2013,1,10,"MQ","LGA","RDU","late"
"18487",2013,10,23,"B6","JFK","TPA","on time"
"18488",2013,12,2,"AA","JFK","LAX","on time"
"18489",2013,6,2,"WN","LGA","MKE","early"
"18490",2013,7,5,"MQ","EWR","ORD","late"
"18491",2013,7,27,"DL","JFK","PDX","late"
"18492",2013,6,24,"MQ","LGA","DTW","late"
"18493",2013,2,17,"AA","LGA","ORD","early"
"18494",2013,1,16,"EV","EWR","BUF","late"
"18495",2013,10,26,"B6","LGA","MCO","early"
"18496",2013,3,1,"DL","EWR","ATL","early"
"18497",2013,7,15,"DL","LGA","DTW","early"
"18498",2013,6,13,"B6","JFK","SJU","late"
"18499",2013,5,8,"UA","EWR","TPA","late"
"18500",2013,9,29,"EV","EWR","JAX","on time"
"18501",2013,5,3,"EV","EWR","BUF","early"
"18502",2013,12,4,"DL","LGA","TPA","early"
"18503",2013,7,6,"DL","LGA","MIA","early"
"18504",2013,7,14,"DL","LGA","PBI","early"
"18505",2013,11,5,"EV","EWR","CLT","early"
"18506",2013,9,1,"UA","JFK","SFO","early"
"18507",2013,1,25,"9E","EWR","DTW","late"
"18508",2013,5,5,"US","LGA","DCA","early"
"18509",2013,2,7,"AA","JFK","MIA","early"
"18510",2013,10,18,"EV","EWR","MSP","on time"
"18511",2013,9,21,"EV","LGA","SYR","late"
"18512",2013,11,21,"9E","LGA","JAX","on time"
"18513",2013,7,19,"EV","LGA","IAD","late"
"18514",2013,11,3,"B6","EWR","BOS","early"
"18515",2013,6,23,"B6","JFK","RSW","on time"
"18516",2013,9,7,"B6","LGA","PBI","early"
"18517",2013,9,6,"AA","JFK","SFO","early"
"18518",2013,3,5,"DL","LGA","ATL","early"
"18519",2013,6,25,"UA","EWR","LAS","late"
"18520",2013,9,9,"9E","JFK","CVG","late"
"18521",2013,6,7,"DL","EWR","ATL","early"
"18522",2013,10,28,"EV","LGA","PIT","early"
"18523",2013,3,19,"B6","LGA","FLL","late"
"18524",2013,2,12,"AS","EWR","SEA","late"
"18525",2013,6,3,"EV","EWR","PWM","late"
"18526",2013,3,7,"DL","JFK","AUS","early"
"18527",2013,10,26,"UA","EWR","STT","early"
"18528",2013,6,19,"UA","EWR","LAX","late"
"18529",2013,6,6,"EV","LGA","PIT","early"
"18530",2013,2,15,"US","LGA","CLT","late"
"18531",2013,1,4,"EV","EWR","TUL","early"
"18532",2013,2,7,"DL","LGA","MCO","early"
"18533",2013,10,22,"DL","JFK","BOS","late"
"18534",2013,6,4,"DL","EWR","ATL","early"
"18535",2013,2,13,"FL","LGA","CAK","early"
"18536",2013,5,22,"DL","JFK","SLC","early"
"18537",2013,11,11,"US","LGA","DCA","early"
"18538",2013,4,25,"UA","JFK","LAX","late"
"18539",2013,1,27,"UA","LGA","IAH","early"
"18540",2013,10,16,"UA","EWR","MCO","early"
"18541",2013,1,5,"B6","JFK","BUF","early"
"18542",2013,4,3,"DL","LGA","FLL","early"
"18543",2013,11,5,"WN","LGA","STL","on time"
"18544",2013,2,21,"B6","JFK","SRQ","early"
"18545",2013,5,7,"WN","LGA","MDW","early"
"18546",2013,7,14,"EV","EWR","RDU","late"
"18547",2013,10,25,"AA","JFK","LAS","on time"
"18548",2013,6,24,"B6","JFK","SYR","late"
"18549",2013,4,11,"9E","JFK","ORF","on time"
"18550",2013,1,28,"US","JFK","PHL","early"
"18551",2013,7,2,"B6","JFK","SJU","late"
"18552",2013,8,15,"VX","JFK","LAX","early"
"18553",2013,5,29,"EV","EWR","CVG","late"
"18554",2013,9,29,"B6","JFK","BUF","early"
"18555",2013,8,6,"EV","EWR","MKE","late"
"18556",2013,12,4,"US","JFK","CLT","on time"
"18557",2013,11,21,"UA","EWR","IAH","on time"
"18558",2013,7,10,"DL","LGA","DTW","late"
"18559",2013,3,31,"UA","LGA","IAH","on time"
"18560",2013,9,10,"UA","EWR","MIA","on time"
"18561",2013,7,24,"FL","LGA","ATL","late"
"18562",2013,6,17,"UA","EWR","BOS","early"
"18563",2013,12,8,"AA","LGA","ORD","early"
"18564",2013,5,2,"MQ","LGA","DTW","early"
"18565",2013,2,28,"B6","LGA","FLL","early"
"18566",2013,10,31,"DL","JFK","MCO","early"
"18567",2013,12,20,"UA","EWR","LAX","on time"
"18568",2013,10,13,"MQ","LGA","CLT","on time"
"18569",2013,12,31,"MQ","LGA","BNA","on time"
"18570",2013,10,10,"UA","EWR","SNA","early"
"18571",2013,9,18,"UA","EWR","TPA","early"
"18572",2013,7,28,"UA","LGA","DEN","on time"
"18573",2013,5,26,"B6","JFK","MCO","early"
"18574",2013,12,18,"EV","EWR","GSO","late"
"18575",2013,9,9,"9E","LGA","BNA","early"
"18576",2013,12,8,"VX","JFK","SFO","late"
"18577",2013,11,8,"UA","EWR","PBI","early"
"18578",2013,12,29,"WN","LGA","MKE","early"
"18579",2013,8,12,"WN","LGA","HOU","early"
"18580",2013,1,31,"EV","EWR","CVG","late"
"18581",2013,7,25,"B6","JFK","PBI","late"
"18582",2013,7,11,"US","LGA","CLT","late"
"18583",2013,4,13,"EV","EWR","GSO","early"
"18584",2013,5,17,"EV","EWR","RDU","early"
"18585",2013,6,11,"B6","JFK","TPA","late"
"18586",2013,7,27,"B6","JFK","PWM","early"
"18587",2013,12,20,"9E","LGA","BNA","late"
"18588",2013,7,13,"B6","JFK","PWM","on time"
"18589",2013,6,14,"VX","EWR","SFO","early"
"18590",2013,7,6,"DL","LGA","MSP","early"
"18591",2013,4,12,"B6","LGA","MCO","late"
"18592",2013,5,30,"EV","LGA","MEM","early"
"18593",2013,7,22,"UA","EWR","BOS","late"
"18594",2013,7,11,"MQ","JFK","BWI","early"
"18595",2013,10,26,"UA","LGA","DEN","early"
"18596",2013,8,2,"AA","JFK","SJU","late"
"18597",2013,8,4,"AA","LGA","DFW","late"
"18598",2013,10,10,"EV","EWR","CVG","early"
"18599",2013,7,17,"US","EWR","CLT","early"
"18600",2013,6,4,"DL","LGA","MCO","early"
"18601",2013,7,20,"AA","LGA","ORD","early"
"18602",2013,4,22,"EV","EWR","CMH","early"
"18603",2013,9,2,"UA","EWR","IAH","late"
"18604",2013,10,10,"9E","JFK","MSP","early"
"18605",2013,7,21,"UA","LGA","ORD","late"
"18606",2013,5,24,"EV","EWR","RDU","late"
"18607",2013,4,9,"DL","LGA","MSP","early"
"18608",2013,10,14,"DL","LGA","DTW","early"
"18609",2013,9,22,"B6","JFK","BUF","early"
"18610",2013,4,29,"EV","EWR","MSP","late"
"18611",2013,4,10,"B6","LGA","PBI","on time"
"18612",2013,3,26,"MQ","LGA","DTW","early"
"18613",2013,1,20,"FL","LGA","ATL","early"
"18614",2013,9,6,"AA","JFK","MIA","early"
"18615",2013,3,17,"UA","EWR","CLE","late"
"18616",2013,8,22,"UA","EWR","ORD","late"
"18617",2013,6,14,"UA","LGA","ORD","early"
"18618",2013,9,23,"UA","EWR","IAH","on time"
"18619",2013,11,13,"MQ","LGA","DTW","late"
"18620",2013,4,9,"WN","EWR","MDW","early"
"18621",2013,12,14,"B6","JFK","LAX","early"
"18622",2013,3,5,"EV","EWR","DCA","early"
"18623",2013,5,3,"DL","LGA","ATL","late"
"18624",2013,9,30,"UA","EWR","MIA","early"
"18625",2013,8,6,"B6","JFK","MSY","on time"
"18626",2013,12,26,"UA","JFK","LAX","early"
"18627",2013,8,24,"B6","EWR","BOS","early"
"18628",2013,4,29,"UA","LGA","ORD","early"
"18629",2013,5,13,"EV","EWR","DAY","early"
"18630",2013,6,17,"DL","JFK","DTW","early"
"18631",2013,5,16,"B6","JFK","BOS","early"
"18632",2013,4,8,"B6","JFK","SJU","early"
"18633",2013,4,8,"B6","JFK","IAD","early"
"18634",2013,1,30,"UA","EWR","BQN","early"
"18635",2013,8,10,"EV","EWR","CHS","early"
"18636",2013,10,2,"B6","JFK","TPA","early"
"18637",2013,3,13,"9E","LGA","DAY","early"
"18638",2013,8,3,"DL","LGA","PWM","early"
"18639",2013,2,3,"EV","LGA","MEM","late"
"18640",2013,12,20,"EV","EWR","JAX","early"
"18641",2013,10,20,"WN","LGA","MKE","early"
"18642",2013,5,9,"AA","LGA","DFW","late"
"18643",2013,12,6,"B6","JFK","CLT","late"
"18644",2013,4,19,"B6","JFK","RSW","late"
"18645",2013,8,19,"UA","LGA","ORD","on time"
"18646",2013,6,12,"EV","EWR","MHT","early"
"18647",2013,1,8,"EV","EWR","BNA","late"
"18648",2013,11,4,"UA","EWR","SFO","late"
"18649",2013,10,23,"B6","JFK","OAK","early"
"18650",2013,12,16,"B6","JFK","ROC","late"
"18651",2013,10,23,"EV","EWR","MCI","late"
"18652",2013,9,14,"AA","LGA","MIA","early"
"18653",2013,5,2,"UA","EWR","MSY","on time"
"18654",2013,1,16,"WN","EWR","BWI","late"
"18655",2013,5,16,"UA","EWR","ORD","early"
"18656",2013,12,20,"EV","LGA","GSO","late"
"18657",2013,12,5,"US","LGA","BOS","early"
"18658",2013,3,16,"EV","LGA","CVG","early"
"18659",2013,1,17,"US","LGA","BOS","on time"
"18660",2013,12,4,"EV","EWR","RIC","late"
"18661",2013,9,10,"B6","JFK","BTV","late"
"18662",2013,6,2,"FL","LGA","CAK","late"
"18663",2013,4,11,"US","JFK","CLT","on time"
"18664",2013,6,18,"AA","EWR","DFW","on time"
"18665",2013,8,6,"EV","LGA","CLT","early"
"18666",2013,6,23,"DL","LGA","FLL","early"
"18667",2013,8,13,"EV","EWR","ATL","late"
"18668",2013,7,6,"B6","JFK","TPA","late"
"18669",2013,5,15,"AA","LGA","ORD","early"
"18670",2013,8,27,"UA","EWR","PHX","early"
"18671",2013,3,6,"B6","JFK","PBI","late"
"18672",2013,7,31,"EV","EWR","ATL","on time"
"18673",2013,3,6,"B6","JFK","RSW","early"
"18674",2013,5,7,"MQ","LGA","RDU","early"
"18675",2013,3,7,"UA","EWR","MCO","early"
"18676",2013,1,11,"B6","JFK","BOS","on time"
"18677",2013,4,2,"AA","LGA","MIA","on time"
"18678",2013,7,18,"EV","EWR","DTW","early"
"18679",2013,11,13,"DL","LGA","MCO","late"
"18680",2013,3,15,"DL","JFK","FLL","late"
"18681",2013,3,27,"B6","LGA","PBI","late"
"18682",2013,9,9,"B6","JFK","PBI","early"
"18683",2013,9,5,"UA","EWR","DFW","late"
"18684",2013,10,22,"DL","JFK","MIA","on time"
"18685",2013,9,13,"MQ","JFK","DCA","on time"
"18686",2013,11,22,"UA","EWR","SNA","on time"
"18687",2013,5,19,"UA","EWR","IAH","early"
"18688",2013,3,5,"AA","LGA","ORD","on time"
"18689",2013,2,22,"AA","LGA","STL","on time"
"18690",2013,1,7,"US","LGA","BOS","on time"
"18691",2013,2,13,"9E","JFK","MSP","early"
"18692",2013,11,26,"EV","EWR","BNA","late"
"18693",2013,4,12,"B6","LGA","FLL","late"
"18694",2013,6,19,"9E","JFK","DCA","early"
"18695",2013,3,27,"DL","EWR","ATL","early"
"18696",2013,12,3,"B6","JFK","PSE","on time"
"18697",2013,12,24,"WN","LGA","MDW","early"
"18698",2013,11,15,"9E","JFK","BUF","on time"
"18699",2013,6,14,"B6","JFK","LAS","early"
"18700",2013,10,27,"WN","LGA","MDW","late"
"18701",2013,1,16,"B6","JFK","MCO","early"
"18702",2013,1,3,"AA","LGA","MIA","late"
"18703",2013,5,30,"UA","EWR","LAX","late"
"18704",2013,9,26,"DL","JFK","LAX","early"
"18705",2013,3,29,"DL","LGA","ATL","early"
"18706",2013,2,27,"AA","LGA","DFW","early"
"18707",2013,5,9,"9E","JFK","CVG","late"
"18708",2013,1,18,"DL","JFK","ATL","late"
"18709",2013,9,7,"US","JFK","CLT","early"
"18710",2013,8,9,"AA","JFK","MIA","early"
"18711",2013,6,12,"DL","LGA","FLL","early"
"18712",2013,6,26,"UA","LGA","IAH","on time"
"18713",2013,12,2,"UA","EWR","ORD","on time"
"18714",2013,3,2,"UA","EWR","IAH","early"
"18715",2013,1,31,"9E","JFK","PHL","late"
"18716",2013,2,27,"YV","LGA","IAD","late"
"18717",2013,5,17,"MQ","LGA","CLT","early"
"18718",2013,10,28,"UA","EWR","SFO","early"
"18719",2013,6,17,"EV","EWR","CVG","late"
"18720",2013,11,16,"B6","JFK","SLC","early"
"18721",2013,7,22,"US","LGA","CLT","late"
"18722",2013,7,11,"AA","LGA","ORD","early"
"18723",2013,1,15,"WN","LGA","BNA","on time"
"18724",2013,11,6,"DL","JFK","DTW","early"
"18725",2013,10,19,"9E","JFK","DTW","early"
"18726",2013,1,9,"B6","LGA","FLL","on time"
"18727",2013,4,26,"EV","EWR","XNA","late"
"18728",2013,10,28,"WN","EWR","MDW","early"
"18729",2013,7,10,"AA","JFK","TPA","early"
"18730",2013,1,18,"EV","EWR","DCA","late"
"18731",2013,3,31,"EV","EWR","SAV","early"
"18732",2013,11,15,"DL","LGA","DTW","early"
"18733",2013,12,27,"MQ","LGA","CMH","early"
"18734",2013,12,16,"AA","EWR","DFW","late"
"18735",2013,2,10,"F9","LGA","DEN","early"
"18736",2013,7,30,"B6","JFK","LAX","late"
"18737",2013,6,2,"AA","JFK","DFW","early"
"18738",2013,8,4,"UA","EWR","PBI","early"
"18739",2013,9,6,"EV","LGA","IAD","late"
"18740",2013,7,6,"AA","JFK","BOS","early"
"18741",2013,9,27,"B6","JFK","ORD","early"
"18742",2013,9,5,"B6","JFK","MCO","early"
"18743",2013,1,4,"DL","JFK","MIA","early"
"18744",2013,7,21,"EV","EWR","SAV","late"
"18745",2013,3,26,"AA","JFK","SJU","early"
"18746",2013,10,25,"B6","EWR","FLL","late"
"18747",2013,7,30,"MQ","LGA","BNA","on time"
"18748",2013,8,5,"EV","EWR","CVG","late"
"18749",2013,9,30,"UA","EWR","SAN","early"
"18750",2013,1,23,"MQ","LGA","RDU","late"
"18751",2013,1,27,"B6","EWR","TPA","early"
"18752",2013,3,21,"AA","LGA","MIA","early"
"18753",2013,8,7,"B6","JFK","ACK","late"
"18754",2013,3,7,"UA","EWR","LAX","early"
"18755",2013,12,18,"UA","LGA","IAH","on time"
"18756",2013,3,17,"DL","LGA","DTW","late"
"18757",2013,4,6,"EV","EWR","MCI","late"
"18758",2013,1,18,"DL","LGA","MCO","late"
"18759",2013,3,21,"MQ","LGA","CMH","early"
"18760",2013,12,12,"AA","JFK","SFO","on time"
"18761",2013,2,7,"UA","EWR","DFW","early"
"18762",2013,11,8,"B6","JFK","FLL","early"
"18763",2013,5,19,"EV","EWR","CMH","late"
"18764",2013,8,26,"MQ","LGA","BNA","early"
"18765",2013,4,4,"UA","EWR","LAS","early"
"18766",2013,9,11,"EV","LGA","PIT","late"
"18767",2013,6,27,"AA","LGA","STL","late"
"18768",2013,5,8,"EV","LGA","MEM","late"
"18769",2013,4,10,"EV","EWR","DCA","early"
"18770",2013,3,23,"UA","EWR","IAH","late"
"18771",2013,8,13,"UA","EWR","TPA","late"
"18772",2013,8,15,"AA","JFK","MIA","on time"
"18773",2013,7,21,"EV","JFK","IAD","on time"
"18774",2013,2,15,"EV","EWR","BTV","late"
"18775",2013,11,26,"UA","LGA","ORD","on time"
"18776",2013,11,17,"AA","LGA","ORD","early"
"18777",2013,12,19,"MQ","LGA","MSP","late"
"18778",2013,1,1,"DL","LGA","MIA","early"
"18779",2013,1,31,"FL","LGA","ATL","late"
"18780",2013,3,3,"B6","EWR","SJU","late"
"18781",2013,12,26,"VX","JFK","LAX","early"
"18782",2013,2,7,"EV","EWR","STL","late"
"18783",2013,12,22,"EV","LGA","IAD","late"
"18784",2013,7,13,"UA","LGA","IAH","early"
"18785",2013,12,1,"US","LGA","BOS","early"
"18786",2013,12,9,"DL","LGA","ATL","late"
"18787",2013,12,4,"UA","EWR","DFW","early"
"18788",2013,7,15,"DL","JFK","LAS","early"
"18789",2013,5,22,"UA","EWR","MCO","late"
"18790",2013,5,16,"EV","LGA","SYR","early"
"18791",2013,11,13,"B6","JFK","BOS","early"
"18792",2013,4,20,"UA","EWR","PBI","late"
"18793",2013,1,11,"UA","EWR","ORD","early"
"18794",2013,6,19,"WN","EWR","HOU","on time"
"18795",2013,5,11,"FL","LGA","ATL","late"
"18796",2013,10,31,"B6","JFK","TPA","late"
"18797",2013,8,20,"UA","LGA","IAH","early"
"18798",2013,2,28,"EV","EWR","RIC","late"
"18799",2013,2,21,"DL","LGA","MEM","early"
"18800",2013,1,25,"B6","JFK","SJC","late"
"18801",2013,12,7,"UA","EWR","SFO","late"
"18802",2013,1,6,"B6","JFK","HOU","early"
"18803",2013,4,18,"EV","EWR","DAY","on time"
"18804",2013,11,18,"US","EWR","CLT","early"
"18805",2013,6,23,"UA","LGA","ORD","early"
"18806",2013,7,31,"EV","EWR","MSP","on time"
"18807",2013,11,29,"B6","JFK","SMF","early"
"18808",2013,7,8,"EV","EWR","BNA","on time"
"18809",2013,10,3,"EV","LGA","IAD","on time"
"18810",2013,5,16,"US","LGA","CLT","on time"
"18811",2013,1,6,"DL","LGA","ATL","late"
"18812",2013,5,4,"B6","JFK","DEN","early"
"18813",2013,4,23,"MQ","LGA","RDU","late"
"18814",2013,11,30,"VX","EWR","SFO","early"
"18815",2013,11,13,"EV","EWR","CHS","on time"
"18816",2013,5,7,"EV","EWR","CVG","early"
"18817",2013,5,22,"EV","EWR","ATL","late"
"18818",2013,6,24,"UA","EWR","PDX","early"
"18819",2013,5,28,"US","EWR","CLT","early"
"18820",2013,9,25,"EV","EWR","CMH","early"
"18821",2013,9,26,"UA","EWR","PHX","late"
"18822",2013,9,23,"WN","LGA","MKE","early"
"18823",2013,11,21,"UA","EWR","BOS","early"
"18824",2013,12,24,"DL","LGA","MIA","early"
"18825",2013,4,11,"DL","JFK","LAS","early"
"18826",2013,10,29,"AA","JFK","MIA","early"
"18827",2013,11,8,"EV","EWR","IND","late"
"18828",2013,5,29,"B6","JFK","FLL","late"
"18829",2013,12,4,"UA","EWR","ORD","early"
"18830",2013,5,23,"US","LGA","BOS","late"
"18831",2013,7,5,"EV","EWR","BNA","on time"
"18832",2013,2,18,"YV","LGA","IAD","early"
"18833",2013,4,17,"B6","JFK","FLL","early"
"18834",2013,7,16,"UA","EWR","FLL","on time"
"18835",2013,1,21,"UA","LGA","IAH","late"
"18836",2013,4,2,"EV","EWR","MSP","on time"
"18837",2013,1,22,"UA","EWR","FLL","early"
"18838",2013,3,21,"US","EWR","PHX","early"
"18839",2013,7,2,"EV","EWR","RDU","on time"
"18840",2013,11,20,"B6","JFK","PBI","early"
"18841",2013,8,6,"EV","EWR","STL","early"
"18842",2013,2,4,"UA","EWR","DEN","on time"
"18843",2013,6,23,"EV","EWR","ATL","on time"
"18844",2013,1,29,"AA","JFK","MIA","early"
"18845",2013,7,17,"UA","EWR","CLE","late"
"18846",2013,9,13,"UA","EWR","MIA","early"
"18847",2013,2,20,"B6","JFK","CLT","late"
"18848",2013,8,13,"UA","LGA","IAH","early"
"18849",2013,2,24,"DL","LGA","FLL","late"
"18850",2013,12,29,"B6","JFK","MCO","on time"
"18851",2013,2,13,"9E","JFK","BUF","early"
"18852",2013,12,12,"MQ","LGA","RDU","on time"
"18853",2013,8,1,"UA","EWR","IAH","late"
"18854",2013,9,1,"DL","LGA","ATL","early"
"18855",2013,10,30,"B6","JFK","PBI","early"
"18856",2013,3,23,"B6","JFK","MSY","on time"
"18857",2013,9,27,"EV","EWR","CLT","on time"
"18858",2013,2,17,"EV","EWR","CVG","late"
"18859",2013,9,28,"DL","JFK","BOS","on time"
"18860",2013,6,3,"US","LGA","BOS","early"
"18861",2013,1,21,"B6","JFK","ORD","late"
"18862",2013,10,20,"US","LGA","CLT","early"
"18863",2013,7,13,"DL","JFK","LAX","early"
"18864",2013,11,14,"DL","LGA","ATL","early"
"18865",2013,4,30,"B6","JFK","BUF","early"
"18866",2013,12,6,"US","JFK","CLT","late"
"18867",2013,9,13,"UA","EWR","LAX","early"
"18868",2013,8,27,"EV","EWR","DAY","early"
"18869",2013,5,14,"WN","EWR","MDW","early"
"18870",2013,5,12,"VX","JFK","LAS","early"
"18871",2013,11,7,"AA","LGA","MIA","early"
"18872",2013,7,13,"EV","EWR","CMH","late"
"18873",2013,7,1,"AA","LGA","ORD","late"
"18874",2013,12,4,"UA","EWR","FLL","early"
"18875",2013,9,6,"B6","JFK","SYR","early"
"18876",2013,5,24,"B6","JFK","BUF","on time"
"18877",2013,1,7,"B6","LGA","PBI","early"
"18878",2013,2,12,"EV","EWR","RDU","on time"
"18879",2013,3,10,"EV","EWR","PIT","on time"
"18880",2013,8,12,"MQ","JFK","IND","late"
"18881",2013,1,8,"WN","EWR","DEN","late"
"18882",2013,9,29,"DL","EWR","MSP","early"
"18883",2013,12,17,"B6","JFK","BUF","late"
"18884",2013,2,26,"UA","EWR","MCO","on time"
"18885",2013,9,28,"DL","JFK","LAX","early"
"18886",2013,3,31,"B6","JFK","FLL","on time"
"18887",2013,4,8,"EV","EWR","XNA","early"
"18888",2013,9,25,"UA","EWR","PHX","early"
"18889",2013,6,17,"US","LGA","DCA","late"
"18890",2013,3,18,"UA","EWR","AUS","on time"
"18891",2013,6,3,"WN","EWR","HOU","late"
"18892",2013,11,24,"MQ","JFK","RDU","late"
"18893",2013,8,1,"9E","JFK","BWI","early"
"18894",2013,10,31,"B6","EWR","TPA","early"
"18895",2013,1,25,"DL","JFK","LAX","late"
"18896",2013,10,8,"B6","JFK","BUR","early"
"18897",2013,9,17,"DL","EWR","ATL","on time"
"18898",2013,11,9,"UA","EWR","ORD","on time"
"18899",2013,2,23,"UA","EWR","MCO","late"
"18900",2013,8,6,"AA","JFK","LAX","early"
"18901",2013,9,9,"VX","JFK","SFO","early"
"18902",2013,5,6,"DL","LGA","MCO","late"
"18903",2013,11,18,"AA","LGA","DFW","on time"
"18904",2013,8,8,"B6","JFK","BTV","late"
"18905",2013,6,27,"DL","LGA","TPA","early"
"18906",2013,3,9,"9E","JFK","PHL","on time"
"18907",2013,7,9,"EV","EWR","SDF","late"
"18908",2013,5,15,"B6","JFK","BQN","early"
"18909",2013,4,12,"UA","EWR","ORD","early"
"18910",2013,6,28,"MQ","LGA","BNA","late"
"18911",2013,7,13,"EV","EWR","ORF","on time"
"18912",2013,10,27,"9E","EWR","CVG","early"
"18913",2013,9,26,"9E","LGA","SDF","early"
"18914",2013,8,27,"DL","LGA","ATL","early"
"18915",2013,11,14,"9E","JFK","BOS","early"
"18916",2013,1,5,"AA","JFK","SAN","early"
"18917",2013,12,8,"DL","JFK","SEA","early"
"18918",2013,8,15,"MQ","LGA","CLE","late"
"18919",2013,4,3,"MQ","JFK","DCA","early"
"18920",2013,9,28,"US","EWR","CLT","early"
"18921",2013,2,20,"WN","EWR","DEN","early"
"18922",2013,10,31,"AA","JFK","BOS","on time"
"18923",2013,11,20,"DL","LGA","MSP","early"
"18924",2013,8,23,"DL","LGA","SRQ","early"
"18925",2013,6,19,"MQ","LGA","ATL","late"
"18926",2013,9,23,"B6","JFK","CHS","early"
"18927",2013,10,7,"AA","EWR","DFW","late"
"18928",2013,9,5,"UA","EWR","SNA","early"
"18929",2013,12,19,"B6","EWR","FLL","late"
"18930",2013,8,29,"EV","EWR","DAY","early"
"18931",2013,6,25,"DL","LGA","DEN","on time"
"18932",2013,11,25,"B6","JFK","SJU","on time"
"18933",2013,11,17,"UA","EWR","LAX","on time"
"18934",2013,9,23,"AA","JFK","BOS","early"
"18935",2013,8,31,"US","JFK","CLT","early"
"18936",2013,10,8,"DL","LGA","DTW","early"
"18937",2013,2,8,"DL","JFK","LAS","on time"
"18938",2013,11,8,"B6","JFK","RDU","early"
"18939",2013,9,9,"UA","EWR","BOS","early"
"18940",2013,12,22,"VX","JFK","LAS","late"
"18941",2013,8,13,"US","LGA","BOS","early"
"18942",2013,10,6,"9E","LGA","JAX","on time"
"18943",2013,6,30,"DL","LGA","TPA","late"
"18944",2013,6,7,"UA","EWR","MIA","late"
"18945",2013,6,11,"EV","EWR","BDL","early"
"18946",2013,4,23,"EV","EWR","MEM","late"
"18947",2013,8,18,"US","LGA","DCA","late"
"18948",2013,2,5,"DL","LGA","DTW","on time"
"18949",2013,7,11,"DL","LGA","MCO","early"
"18950",2013,8,29,"US","LGA","DCA","early"
"18951",2013,12,14,"MQ","JFK","DCA","late"
"18952",2013,3,19,"US","LGA","CLT","on time"
"18953",2013,9,1,"9E","LGA","BTV","on time"
"18954",2013,2,22,"AA","LGA","DFW","early"
"18955",2013,10,11,"UA","EWR","ORD","on time"
"18956",2013,1,23,"B6","EWR","MCO","early"
"18957",2013,8,5,"EV","EWR","DTW","early"
"18958",2013,7,24,"UA","EWR","SFO","on time"
"18959",2013,1,18,"AA","JFK","MCO","late"
"18960",2013,4,30,"B6","JFK","SJU","early"
"18961",2013,6,19,"EV","EWR","BNA","on time"
"18962",2013,3,16,"DL","LGA","DEN","late"
